url,name,proteins,fats,carbohydrates,calories,category,price,availability,average_rating,rating_count,imgUrl,description,content,pro/cal,pri/we,html_path,last_upd_time,weight,fetchErr
https://www.ozon.ru/product/pechene-sdobnoe-severyanin-kurabe-s-yablochnym-povidlom-450-g-941928453/,"Печенье сдобное Северянин Курабье с яблочным повидлом, 450 г",6,23.0,58,463,Ozon fresh#Сладости#Печенье и вафли#Печенье#Северянин,139,1,4.8,10820,https://cdn1.ozone.ru/s3/multimedia-1-6/7349594334.jpg,"Сдобное печенье Северянин Курабье с яблочным повидлом - это вкусное и нежное выпечка, которая отлично подходит для чаепития или просто для сладкого перекуса. Это печенье изготавливается с любовью и вниманием к каждой детали, чтобы предложить вам настоящее удовольствие от вкуса.

Сдобное печенье Северянин Курабье имеет нежную текстуру и приятный маслянистый вкус. Яблочное повидло добавляет свежести и фруктовой сладости к этому изысканному вкусу. Каждое печенье выделяется своим прекрасным внешним видом и неповторимым вкусом.

Упаковка весом 450 г позволяет вам наслаждаться печеньем в течение длительного времени или делиться им с вашими близкими и друзьями. Это идеальный выбор для моментов отдыха, встреч с друзьями или просто для того, чтобы порадовать себя сладким угощением.

Сдобное печенье Северянин Курабье с яблочным повидлом - это вкусное сочетание маслянистого теста и фруктового повидла, которое понравится всем любителям сладостей. Раскройте упаковку и насладитесь этим уникальным вкусом печенья, который дарит комфорт и удовлетворение в каждом кусочке.","мука пшеничная хлебопекарная высшего сорта, маргарин (рафинированные дезодорированные растительные масла в натуральном и модифицированном виде (пальмовое масло и его фракции, подсолнечное масло, соевое масло), вода, эмульгаторы: моно- и диглицериды жирных кислот, эфиры полиглицерина и жирных кислот, соль, сахар, консервант сорбат калия, регулятор кислотности лимонная кислота, ароматизатор, краситель бета-каротин, антиокислители: аскорбиновая кислота, альфа-токоферол), сахар, повидло яблочное (пюре яблочное, патока кукурузная, сахар, регулятор кислотности лимонная кислота, консервант: сорбат калия, бензоат натрия), вода питьевая, разрыхлитель гидрокарбонат натрия, соль пищевая, ароматизатор «Ванилин», регулятор кислотности лимонная кислота. Продукт может содержать  молоко, яйца, орехи, кунжут, сою и продукты их переработки.",0.012958963282937365,0.3088888888888889,,2025-06-13 11:10:40,450,
https://www.ozon.ru/product/rossiyskiy-gorkiy-shokolad-s-70-soderzhaniem-kakao-produktov-75-g-1956338661/,"Российский Горький шоколад с 70 % содержанием какао-продуктов, 75 г",11,41,31,569,Ozon fresh#Сладости#Шоколад и конфеты#Горький#Россия - Щедрая душа!,90,1,4.8,716,https://cdn1.ozone.ru/s3/multimedia-1-3/7578608619.jpg,"Храня верность традициям, мы создаём качественный шоколад по оригинальным рецептам. Благородный насыщенный вкус, приятный хруст шоколада и качественные ингредиенты - не оставят в стороне ценителей настоящего горького шоколада. Шоколад ""Россия""-щедрая душа! ® Российский. ® Горький шоколад с 70% содержанием какао-продуктов сделан из качественных продуктов с высоким содержанием отборного какао, что придает приятную терпкость. Насладиться оригинальным вкусом можно с чашечкой черного кофе, ведь именно этот напиток лучше всего подчеркивает нотки горького шоколада.","Какао тертое, сахар, какао-порошок с пониженным содержанием жира, масло какао, молочный жир, спирт этиловый, ароматизаторы натуральные. В шоколадной массе: сухой общий остаток какао – 70 %.",0.019332161687170474,1.2,,2025-06-13 11:10:40,75,
https://www.ozon.ru/product/pechene-milka-s-kusochkami-molochnogo-shokolada-126-g-1543272605/,"Печенье Milka с кусочками молочного шоколада, 126 г",6.90,24,63,496,Ozon fresh#Сладости#Печенье и вафли#Печенье#Milka,179,1,4.9,3064,https://cdn1.ozone.ru/s3/multimedia-1-d/7578608305.jpg,,"Мука пшеничная, кусочки молочного шоколада (сахар, молоко сухое цельное, какао тертое, масло какао, сыворотка сухая молочная, эмульгатор (лецитин соевый), ароматизатор), масло растительное (пальмовое), сахар, вода, сироп глюкозы, крахмал кукурузный, продукт яичный, разрыхлители (дигидропирофосфат натрия, гидрокарбонат натрия), соль, ароматизаторы.",0.013911290322580646,1.4206349206349207,,2025-06-13 11:10:40,126,
https://www.ozon.ru/product/rossiya-shchedraya-dusha-shokoladnye-puzyrki-shokolad-belyy-poristyy-75g-1541773298/,«Россия» - Щедрая Душа!® Шоколадные пузырьки. Шоколад белый пористый. 75г,4.90,31,62,545,Ozon fresh#Сладости#Шоколад и конфеты#Белый#Россия - Щедрая душа!,79,1,4.9,3157,https://cdn1.ozone.ru/s3/multimedia-1-0/7578608328.jpg,,"Сахар, масло какао, молоко сухое цельное, сыворотка молочная сухая, эмульгаторы (лецитины, Е476), ароматизатор натуральный.
В белой шоколадной массе: сухой общий остаток какао – не менее 20 %.",0.008990825688073394,1.0533333333333332,,2025-06-13 11:10:41,75,
https://www.ozon.ru/product/mini-sushki-semeyka-ozbi-prostye-150-g-260760606/,"Мини-сушки Семейка ОЗБИ, простые, 150 г",10.1,4.7,71,366,"Ozon fresh#Сладости#Печенье и вафли#Пряники, сушки#Семейка ОЗБИ",54,1,5.0,9290,https://cdn1.ozone.ru/s3/multimedia-1-o/7349605908.jpg,"Самые маленькие в семействе сушек. Румяные глянцевые колечки, такие рассыпчатые и вкусные, что невозможно остановиться! Не сладкие, в меру соленые. Хит продаж!",,0.027595628415300544,0.36,,2025-06-13 11:10:41,150,
https://www.ozon.ru/product/orion-choco-pie-pirozhnoe-360-g-145803938/,"Orion Choco-Pie пирожное, 360 г",4.8,18,67,440,Ozon fresh#Сладости#Печенье и вафли#Печенье#Choco Pie,170,1,4.9,45217,https://cdn1.ozone.ru/s3/multimedia-1-3/7361887035.jpg,"Choco-Pie — знакомый с детства вкус нежного бисквита, покрытого шоколадом, с уникальной начинкой Marshmallow.","мука пшеничная общего назначения тип м55-23, сахар, вода питьевая, патока, жир кондитерский (рафинированные дезодорированные растительные масла (пальмовое, подсолнечное, соевое), эмульгатор (лецитин соевый), антиокислители (е319, лимонная кислота)), жир специального назначения (рафинированные дезодорированные растительные масла (пальмовое, пальмоядровое, масло ши), эмульгаторы (лецитин соевый, сорбитан тристеарат)), какао-порошок, молоко цельное сухое, разрыхлители (гидрокарбонат натрия, гидрокарбонат аммония, ортофосфат кальция 1-замещенный), глюкоза, желатин пищевой, яичные продукты, соль поваренная пищевая, какао тертое, ароматизатор (ванилин), эмульгатор (лецитин соевый), гидролизат молочного белка, загуститель (ксантановая камедь).",0.010909090909090908,0.4722222222222222,,2025-06-13 11:10:41,360,
https://www.ozon.ru/product/pechene-vitaminizirovannoe-traditsionnoe-yubileynoe-224-g-1543272603/,"Печенье витаминизированное традиционное Юбилейное, 224 г",7.50,18,67,467,Ozon fresh#Сладости#Печенье и вафли#Печенье#Юбилейное,88,1,4.9,5907,https://cdn1.ozone.ru/s3/multimedia-1-g/7590172336.jpg,,"Мука пшеничная, сахар, маста растительные (рапсовое, пальмовое), вода, крахмал кукурузный, сироп инвертный (сахар, вода, регулятор кислотности (кислота лимонная)), разрыхлители (гидрокарбонат натрия, гидрокарбонат аммония), соль, эмульгатор (лецитин соевый), ароматизатор, продукт яичный, витаминно-минеральный комплекс (ниацин, витамин В6, витамин В1, витамин В2, фолиевая кислота).",0.016059957173447537,0.39285714285714285,,2025-06-13 11:10:41,224,
https://www.ozon.ru/product/dzhem-maheev-klubnichnyy-300-g-138349686/,"Джем Махеевъ клубничный, 300 г",0,0,60,330,"Ozon fresh#Сладости#Варенье, мёд и пасты#Джемы#Махеевъ",96,1,4.9,219320,https://cdn1.ozone.ru/s3/multimedia-1-s/7349609476.jpg,"Ароматный джем с насыщенным вкусом клубники придется по вкусу не только взрослым, но и детям.Уважаемые клиенты! Обращаем ваше внимание на то, что упаковка может иметь несколько видов дизайна. Поставка осуществляется в зависимости от наличия на складе.","Ягода, сахар, фруктозно-глюкозный сироп, вода, пектин, лимонная кислота, сорбиновая кислота.",0.0,0.32,,2025-06-13 11:10:41,300,
https://www.ozon.ru/product/dzhem-maheev-vishnevyy-300-g-138349692/,"Джем Махеевъ вишневый, 300 г",0,0,68,272,"Ozon fresh#Сладости#Варенье, мёд и пасты#Джемы#Махеевъ",92,1,5.0,28959,https://cdn1.ozone.ru/s3/multimedia-1-q/7578608390.jpg,"Джем вишневый МАХЕЕВЪ, 300 г – нежный, ароматный продукт, изготовленный из спелой, полезной и вкусной вишни. Обладает густой, тягучей консистенцией. Готовится в соответствии со старинными рецептами с применением современных технологий, позволяющими сохранить всю пользу ягоды. Прекрасно сочетается с разными продуктами, используется для приготовления кремов, десертов, начинки для выпечки, коктейлей, морсов, компотов, киселей. Может применяться в качестве сладкой добавки к бутерброду с маслом, сырникам, кашам, блинам или оладьям. Продукт готов к применению. Уважаемые клиенты!Обращаем ваше внимание на то, что упаковка может иметь несколько видов дизайна. Поставка осуществляется в зависимости от наличия на складе.",,0.0,0.30666666666666664,,2025-06-13 11:10:42,300,
https://www.ozon.ru/product/pryanik-tulskiy-s-fruktovoy-nachinkoy-130-g-yasnaya-polyana-184276508/,"Пряник Тульский, с фруктовой начинкой, 130 г, Ясная поляна",6,6,73,370,"Ozon fresh#Сладости#Печенье и вафли#Пряники, сушки#Ясная поляна",46,1,4.9,7037,https://cdn1.ozone.ru/s3/multimedia-1-n/7349579735.jpg,"Тульский пряник с начинкой из фруктового повидла, покрытый тонкой белесой гладью сахарной глазури. Пряную сладость ароматного печатного коржа дополняет легкая фруктовая кислинка густой начинки. Настоящий тульский пряник, гордость региона и визитная карточка фабрики «Ясная Поляна». Вкус, достойный царской трапезы. Производитель: ОАО Тульская кондитерская фабрика «Ясная Поляна».","Состав: мука пшеничная хлебопекарная высшего сорта, сахар, начинка (пюре фруктовое (яблоки, консервант-диоксид серы), сахар, патока, регулятор кислотности лимонная кислота), меланж яичный, маргарин (S)* (растительные масла, в том числе соевое, вода питьевая, эмульгатор Е471, соль, регулятор кислотности лимонная кислота, ароматизатор, краситель каротины) или маргарин (Z)* (растительные масла, вода питьевая, эмульгаторы: Е471, Е475, лецитин; соль, консервант Е200, регулятор кислотности лимонная кислота, ароматизатор, краситель каротины), мед натуральный, вода питьевая, разрыхлители: Е503ii, гидрокарбонат натрия; ароматизатор, регулятор кислотности лимонная кислота.   Противопоказано при индивидуальной непереносимости яичного белка. Возможно наличие незначительного количества продуктов переработки молока.",0.016216216216216217,0.35384615384615387,,2025-06-13 11:10:42,130,
https://www.ozon.ru/product/shokoladnyy-batonchik-bounty-pachka-6-sht-po-27-5-g-240122966/,"Шоколадный батончик Bounty, пачка, 6 шт, по 27,5 г",3.3,25.1,60,484,Ozon fresh#Сладости#Шоколад и конфеты#Шоколадные батончики#Bounty,165,1,4.9,26311,https://cdn1.ozone.ru/s3/multimedia-1-3/7466330595.jpg,"Шоколадный батончик Bounty® - это нежнейшая мякоть кокоса, покрытая молочным шоколадом, изготовленным из отборных ингредиентов. Съешь Bounty® и представь, что находишься на тропическом острове, забудь заботы и тревоги, получи райское наслаждение. Шесть любимых батончиков в большой экономичной упаковке подарят новые впечатления и станут прекрасным вариантом для легкого перекуса. Отвлекитесь на пару минут, чтобы оценить натуральный шоколадный вкус с ароматными кокосовыми нотками.",,0.006818181818181818,1.0,,2025-06-13 11:10:42,165,
